connectorType,durationSession,durationCharge,energy,cost,tariff,meanPower,maxPower,anomaly
2.0,0.54000014,0.438,9.37,0.9500003,0.16262713,19.737,49.93,1
2.0,0.010000004,0.010000004,4.126,0.94799984,0.296,50.805,50.07,1
2.0,0.45,0.45,36.919,1.9121997,0.17562668,19.807,50.07,1
3.0,1.0100003,1.1599997,147.20996,-0.07,0.0,135.18904,150.0,1
2.0,0.15,0.15,-0.148,5.11,1.1999997,20.748001,50.07,1
2.0,0.6400003,0.5279998,10.55,0.8800003,0.23000002,18.702,49.93,1
2.0,1.0000002,0.8599997,25.956,0.19,0.25313514,27.919,50.07,1
2.0,0.60000026,0.5820002,24.926,8.0344,0.2538332,46.255,49.93,1
2.0,3.2900002,0.9980001,27.32,5.5234,0.27012476,28.023,50.07,1
2.0,0.97000027,0.21000001,12.490999,2.1700003,0.25,44.431,50.07,1
2.0,1.0699997,0.93999976,13.58,2.8946004,0.14718682,13.585,50.014,1
1.0,0.010000004,0.107999995,0.5229997,0.32,0.5,7.3420005,7.0699997,1
2.0,0.42,1.1400003,7.617,0.07,0.0,22.032999,50.07,1
2.0,-0.07,0.07,8.636,2.1073997,0.16745922,-0.07,50.07,1
2.0,1.0699997,0.93999976,21.81,4.3952003,0.13407679,21.733,49.93,1
2.0,0.37,1.2300003,8.787001,1.7699997,0.120000005,29.593,50.07,1
2.0,0.85000026,0.37,29.864,0.028,0.0,38.447,49.93,1
2.0,0.6500003,0.5099997,1.9720004,0.19,0.26000002,3.5909996,49.93,1
1.0,0.68,0.68,4.18,36.86,0.0,6.147,22.0,1
2.0,0.28,0.28,5.55,30.31,0.0,19.821,50.0,1
2.0,0.77,7.55,19.85,4.0992,0.20650882,2.629,50.0,1
0.0,0.12,0.046000004,0.45999998,-0.07,0.021000002,6.5,21.93,1
2.0,0.5,0.398,9.81,2.3112,0.18767612,22.525,49.93,1
1.0,18.28,18.28,6.64,1.13,0.17,-2.694,7.0,1
1.0,17.17,17.03,0.6170003,-0.07,0.07,1.0880003,7.0699997,1
1.0,40.829998,11.59,16.681,14.38,0.7999997,1.3720003,7.0699997,1
0.0,6.792,6.83,33.81,-0.009999998,0.12661158,5.082,22.07,1
2.0,1.0699997,0.996,26.380001,5.2370005,0.13064273,26.258,49.93,1
1.0,16.539999,5.0899997,7.2700005,1.4000003,0.13000001,0.37600002,7.0699997,1
1.0,10.150001,10.29,23.574,-0.07,0.0,0.403,22.07,1
0.0,36.23,10.16,0.07,0.07,0.0,-0.07,22.07,1
1.0,4.6,4.6,6.658,0.0,0.0,35.232,22.0,1
2.0,0.38,0.38,14.672,2.58,0.18,-35.16,50.0,1
0.0,18.0,42.62,28.89,5.7462,0.19889927,1.606,22.0,1
2.0,0.29,0.262,4.892,0.25,0.16000001,22.625,50.07,1
2.0,0.8400003,0.71399975,17.199,0.91000026,0.10000001,22.497,50.07,1
2.0,0.5900003,0.64999974,12.940001,-0.07,0.0,18.139,49.93,1
3.0,1.4999996,1.5099998,1570.1626,35.371002,0.115419075,132.66595,150.0,1
0.0,0.7700003,0.6299997,5.5899997,1.4062003,0.33742753,7.8160005,7.0699997,1
1.0,0.028,0.07,0.014000001,-0.028,0.54000014,-0.07,7.0,1
1.0,18.978,18.922,0.07,0.07,0.07,-0.07,7.0699997,1
1.0,-9.313226e-10,0.07,0.07,-0.07,0.0,-0.07,7.0,1
2.0,0.52000004,0.52000004,149.33195,3.6899996,0.120000005,42.452,50.07,1
1.0,3.9300003,3.9580002,0.07,0.014000001,0.45999998,-0.07,7.0699997,1
2.0,0.48,0.49,12.33,4.2212,0.34235197,-37.235,50.0,1
2.0,0.72000027,2.7100003,21.688,0.014000001,0.0,33.332,50.063,1
2.0,0.110000014,0.110000014,2.4139998,6.9500003,1.2899997,31.919,50.07,1
2.0,0.52000004,0.93999976,10.902,2.5343997,0.15547119,10.891999,50.07,1
2.0,0.19,1.5800003,4.7200003,1.4119997,0.21016702,2.8330004,50.07,1
2.0,0.39,0.25,3.6900003,-0.07,0.07,54.103,50.07,1
0.0,2.9,2.9,17.18,3.1476,0.18321304,-17.864,22.0,1
1.0,5.392,5.3500004,9.174,2.8300004,0.22,3.5030003,7.0,1
1.0,15.85,15.99,97.78896,-0.07,0.07,0.8780003,7.0699997,1
2.0,0.31,0.31,5.6,15.39,0.07,14.483001,50.07,1
2.0,0.8000003,2.1500003,13.122,2.3999996,0.110000014,17.949,50.07,1
0.0,0.17,0.17999999,0.6199997,0.6556003,0.77869534,6.3429995,21.93,1
0.0,0.8900003,0.7499997,5.32,0.06,0.11333953,6.6429996,21.93,1
2.0,-0.042,0.028,4.0400004,0.8264003,0.11403893,-0.07,50.07,1
0.0,1.6699997,1.5400003,10.02,-0.014000001,0.0,6.337,21.93,1
2.0,0.5500002,0.448,12.320001,2.6628003,0.15056498,25.355999,49.93,1
2.0,0.37,0.67799985,20.48,3.5299997,0.10000001,28.612,49.93,1
2.0,0.27,0.45999986,6.76,1.7779996,0.1800732,12.957,49.93,1
1.0,15.71,15.849999,34.951,-0.07,0.0,1.0499998,7.0,1
1.0,37.37,37.23,4.7889996,11.450001,1.1399997,0.21900001,22.07,1
0.0,0.6420002,0.61,2.0500002,0.92400026,0.3328302,3.5449996,7.0,1
2.0,0.48,0.48,13.628,0.0,0.0,-35.285,50.0,1
1.0,1.8000003,0.56000024,3.7390003,0.07,0.0,2.1069996,22.07,1
0.0,3.1100004,3.2599998,11.4800005,2.5042002,0.15287447,3.6909997,21.93,1
2.0,0.6500003,0.60400003,19.62,6.3960004,0.25839004,33.443,49.93,1
0.0,63.53,63.39,0.07,0.042,0.07,-0.07,7.0699997,1
2.0,0.32999998,0.45999986,10.070001,2.8099997,0.20000002,19.202,49.93,1
2.0,0.10000001,0.13599999,2.474,0.8200003,0.23000002,31.058,49.958,1
0.0,0.0,0.0,0.0,23.36,0.0,0.0,50.0,1
3.0,5.17,1.3600003,107.35996,20.0478,0.25726426,75.05596,150.0,1
2.0,0.5,0.5,9.8,0.0,0.0,-28.441,50.0,1
2.0,0.16000001,0.16000001,3.1309998,1.4200003,0.27,32.352,50.07,1
2.0,0.6500003,0.5099997,2.9200003,0.7499997,0.34,57.348,50.07,1
2.0,0.7700003,0.68199986,17.4,3.5900004,0.139502,24.676,49.93,1
2.0,1.0,1.0,14.73,0.0,0.0,-23.006,50.0,1
2.0,0.48,0.19999999,6.03,1.1923997,0.11400001,14.948,50.0,1
1.0,21.14,21.0,7.7920003,-0.07000001,0.9499998,0.303,22.07,1
2.0,0.0,0.0,0.0,0.0,0.0,-15.349,50.0,1
2.0,0.5260001,0.4,6.732,-0.07,0.07,35.93,49.93,1
2.0,0.48999998,0.48999998,79.41996,4.58,0.4799998,19.594,50.07,1
2.0,0.28,0.28,17.779999,3.6388004,0.2094184,50.53,50.07,1
2.0,0.4,0.358,11.68,1.7199997,0.2747149,35.676,50.07,1
2.0,-0.019999998,-0.019999998,0.9599999,-0.07,0.07,56.671,50.07,1
2.0,0.6200003,0.6200003,166.41096,3.0399997,0.10000001,31.536999,50.07,1
2.0,4.11,1.1199996,50.3,-0.07,0.0,12.087,50.07,1
1.0,1.33,1.33,3.66,3.77,1.03,-5.408,7.0,1
2.0,0.44,0.5999997,11.88,2.7173996,0.15153976,17.906,49.93,1
2.0,0.024000004,0.010000004,1.0000002,0.9638,0.42175183,34.18,50.042,1
1.0,0.6099997,0.39,2.4590003,0.07,0.0,3.7889998,22.07,1
2.0,0.17999999,0.306,2.2900002,1.2533997,0.4874407,7.4449997,49.93,1
2.0,0.52000004,1.4700003,13.29,0.07,0.0,29.448,49.93,1
0.0,0.5,0.38,1.6519998,0.07,0.028,3.5080004,7.0,1
2.0,0.01,0.01,0.0,27.07,0.0,0.0,50.0,1
2.0,0.4,0.9299997,8.31,0.45,0.16875896,8.45,50.07,1
2.0,0.45999998,1.0700003,8.8,1.6925997,0.11293124,22.814,50.07,1
0.0,0.0,0.0,0.0,0.0,0.0,37.708,22.0,1
0.0,9.83,4.1899996,29.44,0.07,0.0,2.9110003,22.07,1
1.0,3.07,3.07,3.656,4.61,1.26,40.608,22.0,1
1.0,11.35,44.09,22.64,3.77,0.17,1.995,7.0,1
2.0,0.24,0.24,14.280001,0.07,0.0,18.952,49.93,1
2.0,0.52000004,0.52000004,30.298,0.07,0.0,14.580999,50.07,1
2.0,0.7900003,1.8800004,7.4599996,1.8877997,0.17598106,10.338,50.07,1
2.0,0.6500003,0.5479998,13.75,2.9190004,0.20228076,23.494,49.93,1
2.0,0.24,0.24,47.335,0.07,0.0,31.97,50.07,1
0.0,0.07,0.07,57.524002,0.07,0.0,0.07,22.07,1
2.0,-0.05,0.089999996,0.040000007,0.55800027,4.366364,5.5699997,50.07,1
2.0,0.6700003,0.5719999,15.492001,0.52000004,0.10000001,26.007,50.07,1
2.0,0.52000004,0.19999999,12.700001,2.4123998,0.11342992,28.448,50.07,1
2.0,0.42,0.328,8.5,0.56000024,0.16773629,23.232,49.93,1
1.0,15.83,15.969999,15.57,6.9600005,0.07,0.90499973,7.0,1
2.0,0.8100003,0.8100003,205.31496,5.2427998,0.11291373,38.286,50.07,1
2.0,0.076,0.089999996,-0.00900001,0.07,0.007,2.4300003,49.93,1
0.0,9.09,9.09,64.24996,0.41,0.113037944,7.2009997,22.07,1
2.0,0.98,0.98,14.58,3.1354,0.21504802,-42.343,50.0,1
2.0,1.7100003,0.5500002,14.38,3.1565998,0.14569533,29.883,50.07,1
2.0,0.28,18.19,13.04,2.8548,0.21892639,0.717,50.0,1
2.0,1.01,3.8,10.91,2.0008,0.18339138,10.802,50.0,1
0.0,1.1499997,0.89999974,0.8850003,-0.07,0.07,6.1980004,7.0699997,1
2.0,0.58,2.58,4.41,1.2688,0.28770974,7.475,50.0,1
2.0,0.80799985,0.10000001,4.7899995,1.2598003,0.3517373,27.695,49.93,1
2.0,0.28,0.266,9.070001,0.45999998,0.11286652,43.593998,50.07,1
0.0,34.57,10.39,22.84,4.2668,0.11318639,2.2599998,22.07,1
2.0,0.6900003,0.84399974,19.49,3.9682002,0.13645194,21.803,49.93,1
1.0,4.01,4.01,0.07,-0.07,0.07,-0.07,7.0699997,1
2.0,0.5,0.7999997,17.1,3.6445997,0.13990018,39.675,49.93,1
0.0,17.07,0.58,16.02,3.3916,0.21171036,27.621,7.0,1
0.0,15.054,15.179999,39.857,1.3628001,0.197,0.5730003,22.07,1
2.0,0.69800013,0.5999997,15.092999,-0.07,0.0,-1.1700003,50.07,1
2.0,1.63,6.13,11.49,0.0,0.0,7.006,50.0,1
2.0,1.0799997,0.93999976,20.11,0.19999999,0.11318137,20.05,50.07,1
2.0,0.85000026,0.6999997,18.7,-0.092,0.13799149,24.447,50.07,1
2.0,0.62,0.62,13.58,2.9524,0.21740796,68.099,50.0,1
2.0,0.8200003,0.8300003,23.95,-0.07,0.0,31.675,49.93,1
1.0,18.699999,18.56,5.2200003,2.0599997,0.7699997,0.21400002,7.0699997,1
2.0,0.13000001,0.13000001,0.283,-0.07,0.07,18.630001,50.07,1
2.0,4.656613e-09,4.656613e-09,0.7510003,0.6999997,0.35999998,37.373,50.07,1
2.0,0.64999974,0.52000004,12.360001,0.07,0.0,17.334,49.93,1
2.0,4.5899997,0.9299997,6.427,1.4099997,0.28,6.3710003,50.07,1
2.0,0.3,7.64,5.53,1.4762,0.26694393,0.724,50.0,1
1.0,21.536,21.55,18.27,9.780001,0.07,0.7769997,7.0,1
0.0,3.67,7.17,18.62,1.63,0.2077014,2.597,7.0,1
0.0,11.78,11.78,19.31,0.0,0.0,-3.893,22.0,1
2.0,0.45,0.45,8.77,2.074,0.23648803,-17.335,50.0,1
2.0,0.5499997,0.08000001,3.0799997,2.1000004,0.7900003,19.997,50.07,1
1.0,4.4600005,4.4600005,147.20404,2.8499997,0.24,3.6169996,22.07,1
2.0,0.030000009,0.030000009,0.364,-0.07,0.07,34.010002,50.07,1
1.0,2.722,2.6240003,19.306,-0.07,0.0,7.1390004,7.0699997,1
2.0,0.47,0.47,16.62,3.99,0.24,-28.43,50.0,1
2.0,0.03,0.03,0.656,0.73,1.11,-41.867,50.0,1
2.0,0.5900003,0.44999993,10.32,3.5168004,0.4199317,52.259,50.07,1
2.0,1.0699997,0.93999976,17.03,5.6152005,0.36046782,17.001,50.056,1
1.0,16.72,16.58,2.1979997,3.3000002,0.6500003,0.279,7.0,1
2.0,2.9900002,0.97000027,5.2250004,1.2399997,0.15,5.7820005,50.07,1
2.0,0.5900003,0.5159999,12.25,-0.07,0.0,23.315,49.93,1
2.0,1.1799997,0.16000001,10.384,1.8500003,0.26,44.913,50.07,1
2.0,0.32999998,0.45999986,11.77,-0.07,0.0,22.41,49.93,1
1.0,18.28,18.28,1.863,2.24,1.2,35.681,22.0,1
1.0,0.23,0.23,0.83,0.0,0.0,-4.459,7.0,1
2.0,1.0899997,0.17,9.12,2.0528004,0.30456352,37.778,50.07,1
1.0,4.0600004,1.9999996,8.47,0.07,0.0,2.1379998,7.0,1
0.0,2.5399997,2.4000003,7.7770004,-0.07,0.0,6.9140005,21.93,1
2.0,1.0699997,0.93999976,18.36,3.7608004,0.13785677,18.317999,49.93,1
1.0,12.31,12.45,156.95496,-0.07,0.07,5.1909995,22.07,1
0.0,0.3,0.31,2.1480002,0.07,0.0,2.2019997,7.0699997,1
2.0,1.0699997,1.5000004,25.92,5.2671995,0.13105223,16.507,49.93,1
2.0,0.17,0.17,5.219,18.93,0.0,30.7,50.0,1
2.0,0.36,0.29000002,1.9559997,2.2724004,0.2532864,35.57,49.93,1
2.0,0.39,0.17,14.27,0.07,0.0,44.882,50.07,1
0.0,21.130001,21.27,87.23696,2.8336003,0.28733534,0.7000003,22.07,1
2.0,0.314,0.296,7.8,1.9731997,0.17182975,25.331,49.986,1
2.0,0.9000003,0.91000026,26.94,5.3346004,0.13009627,32.225,49.93,1
2.0,0.71,0.71,9.94,1.8178,0.18287726,67.18,50.0,1
2.0,0.22,0.22,1.1400003,0.019999998,1.2000003,8.137,50.07,1
2.0,0.22,0.22,6.439,4.06,0.63,65.29,50.0,1
2.0,0.5500002,0.42000002,8.41,25.68,0.07,16.95,50.042,1
2.0,0.5,0.51000005,1.4200003,9.313226e-10,0.0,3.4559996,49.93,1
1.0,2.6300004,2.7699997,19.692,-0.07,0.0,1.033,7.0699997,1
2.0,0.25,0.51000005,15.900001,3.4615996,0.1423732,36.364998,49.958,1
2.0,2.6399996,0.9800003,240.16595,0.07,0.0,58.853,50.07,1
2.0,0.21,0.60000026,21.14,6.9995995,0.2567138,40.089,50.014,1
1.0,1.0000002,0.8599997,4.41,14.8,0.07,4.597,7.0699997,1
2.0,0.48999998,0.93999976,7.76,1.9609997,0.17150703,7.8219995,50.07,1
2.0,0.74,0.74,30.76,5.6242,0.18284135,69.387,50.0,1
2.0,0.32,0.03,14.35,3.0866,0.21509407,478.333,50.0,1
2.0,0.5700003,0.24,9.05,7.6800003,0.77999973,18.31,50.07,1
2.0,0.68,2.89,8.14,0.0,0.0,11.971,50.0,1
0.0,18.24,5.9800005,25.94,0.07,0.0,1.4909997,21.93,1
2.0,0.72000027,0.72000027,65.00496,4.0499997,0.10000001,36.998,50.07,1
2.0,0.8800003,0.8800003,80.58896,2.4123998,0.11342992,15.835,50.07,1
2.0,0.33,0.33,16.35,2.989,0.18281345,-4.77,50.0,1
2.0,5.0200005,1.1699997,19.85,3.4099996,0.24,17.912,50.07,1
2.0,0.7100003,0.93999976,23.966,4.7734003,0.13256797,23.743,49.93,1
2.0,0.5500002,0.41,5.2400002,-0.07,0.07,53.74,50.07,1
1.0,9.37,18.03,1.7,0.0,0.0,0.094,7.0,1
0.0,4.24,4.24,29.54,5.4046,0.1829587,-21.467,22.0,1
2.0,0.35,0.318,10.200001,1.1299996,0.1580818,35.484,50.0,1
2.0,0.10999999,0.22,2.0100002,0.07,0.0,13.936999,49.93,1
2.0,0.75,2.96,12.884,0.0,0.0,17.179,50.0,1
2.0,0.3,0.14,6.3710003,1.4099997,0.14,28.074,50.07,1
2.0,0.085999995,0.10999999,1.0100003,0.7288003,0.5399997,27.056,49.944,1
2.0,0.48999998,0.27,20.409,-0.07,0.0,48.829998,50.07,1
2.0,1.2,1.2,52.35,9.577,0.18294173,67.452,50.0,1
2.0,0.20000002,0.20000002,2.2199998,11.84,0.07,7.893,50.07,1
3.0,0.6900003,0.5399997,14.573,15.4728,0.25858045,135.18504,149.92996,1
2.0,0.85000026,0.7099997,4.922,-0.07,0.07,13.199,50.07,1
2.0,0.3,0.3,2.2989998,1.2300003,0.28,16.568,50.07,1
2.0,0.2,0.2,9.58,0.0,0.0,-27.628,50.0,1
1.0,4.48,10.72,7.313,3.88,0.53,1.632,7.0,1
2.0,0.25,0.25,10.267,1.92,0.19,69.258,50.0,1
1.0,2.58,11.86,3.8,3.65,0.96,1.473,7.0,1
1.0,94.94004,94.799965,0.07,-0.07,0.07,-0.07,7.0699997,1
2.0,0.5700003,1.9500003,15.4,3.3395996,0.14328116,30.73,50.07,1
2.0,1.9399997,1.9499997,29.45,-0.07,0.0,15.771999,49.93,1
1.0,2.83,2.83,0.0,29.4,0.0,0.0,7.0,1
2.0,0.25,0.25,4.939,31.21,0.0,19.756,50.0,1
2.0,0.5700003,0.43999997,8.93,2.1385999,0.16451111,17.717,49.93,1
2.0,0.8200003,0.31,12.968,2.3999996,0.110000014,17.454,49.93,1
0.0,11.95,3.8000002,20.9,4.3766,0.27536958,1.8319997,21.944,1
2.0,1.2799997,2.2300003,16.22,5.4623995,0.26389474,6.952,50.07,1
2.0,0.56,0.56,21.44,3.9284,0.18322761,-41.436,50.0,1
0.0,-0.04,0.053999998,0.18,0.58240026,1.9796002,6.3199997,22.07,1
2.0,0.60000026,1.0000002,28.880001,5.6884003,0.12890847,31.199,49.93,1
2.0,0.5500002,0.476,9.610001,3.4859996,0.29689255,19.824999,49.93,1
2.0,0.9200003,0.32999998,37.21,0.07,0.0,43.929,50.042,1
2.0,0.36,0.36,16.01,19.54,0.07,37.0,50.07,1
2.0,0.49999973,0.3,10.2699995,2.2602003,0.29845098,44.418,50.07,1
1.0,15.1,15.1,23.49,3.9,0.17,-6.123,7.0,1
2.0,0.57,3.98,18.0,3.7576,0.20875555,4.523,50.0,1
2.0,0.099999994,0.099999994,4.9630003,0.07,0.0,31.07,50.07,1
2.0,0.25,0.26,2.3000002,1.2533997,0.4293249,12.544,49.93,1
1.0,2.23,2.23,14.462,0.0,0.0,-17.873,22.0,1
0.0,5.38,1.6899997,10.440001,2.4611998,0.22751665,6.418,7.0699997,1
2.0,0.14,0.14,6.971,0.07,0.0,12.240999,49.93,1
1.0,10.02,2.1499996,7.2569995,0.07,0.07,3.5249996,22.07,1
1.0,3.8300004,1.2899997,1.9400003,2.5799997,1.3199997,1.5780003,7.0699997,1
1.0,3.52,9.57,15.39,8.46,0.55,1.608,7.0,1
0.0,113.74996,113.87004,12.38,0.07,0.07,0.17899999,7.0699997,1
2.0,0.52999973,0.27,1.8299997,1.4599997,0.8600003,8.7300005,50.07,1
2.0,0.60000026,0.45999986,3.3999996,1.4200003,0.27,13.922,50.07,1
0.0,1.1699997,1.0300003,13.694,1.5095997,0.28810945,3.641,22.07,1
2.0,0.9800001,0.9800001,53.84,10.239,0.261724,51.14,50.07,1
2.0,0.13000001,0.13000001,0.488,-0.07,0.07,45.735,49.93,1
2.0,0.7700003,0.64399976,21.906,0.040000007,0.10000001,31.264,50.07,1
0.0,9.469999,9.34,30.68,-0.07,0.0,11.135,7.0699997,1
2.0,1.7000003,0.6200003,9.09,0.07,0.014,16.33,49.986,1
0.0,1.37,11.87,5.08,1.3908,0.27377954,0.428,22.0,1
2.0,0.18,0.33,8.62,2.0374,0.2363573,62.359,50.0,1
2.0,0.422,0.376,10.37,2.4069998,0.19987357,26.838999,49.944,1
2.0,0.17,0.17,1.3350003,0.26,0.5999997,2.9699998,50.07,1
1.0,2.1499996,2.0100002,-0.317,-0.07,0.07,3.5310004,21.93,1
2.0,0.8400003,0.77400005,27.32,1.4599997,0.13005857,36.017,49.93,1
2.0,0.37,1.3000003,4.8910003,0.07,0.0,16.467001,50.07,1
2.0,1.0499998,1.0459999,36.23,11.4712,0.24793941,36.737,49.93,1
1.0,44.72,44.58,0.07,0.07,0.07,-0.07,7.0,1
0.0,2.44,8.5,0.0,0.0,0.0,0.0,7.0,1
2.0,0.6200003,0.6020002,20.7,4.2000003,0.13558498,37.159,49.93,1
1.0,14.049999,13.91,37.244,0.35,0.09,2.7329998,7.0699997,1
3.0,1.64,1.64,216.82,9.44,0.0,132.207,150.0,1
2.0,0.16,0.4,11.2300005,-0.07,0.0,34.312,49.93,1
2.0,1.1299996,0.9900001,6.2819996,5.0296,0.2528469,26.241001,49.93,1
0.0,11.52,0.51,15.91,3.3794,0.21240729,31.196,7.0,1
1.0,12.66,2.8199997,5.877,5.9100003,1.0999997,2.0420003,22.07,1
2.0,0.236,0.176,4.5400004,1.3753997,0.21316704,24.319,49.93,1
2.0,0.6900003,0.24,13.67,0.07,0.0,22.230999,49.93,1
1.0,54.63,14.76,23.720001,0.07,0.0,1.6739997,22.07,1
2.0,0.53,0.50199986,21.671999,9.650001,0.07,40.828,50.07,1
2.0,0.27,0.48999977,8.478,4.3,0.5900003,42.11,49.93,1
0.0,1.0689998,0.96099985,32.555,6.3962,0.26733088,32.149002,22.07,1
0.0,1.0400003,0.43,5.2100005,1.0338,0.11253789,4.8269997,50.07,1
0.0,8.15,28.69,17.22,4.6604,0.2706388,2.115,7.0,1
0.0,5.2799997,5.1400003,18.96,0.78000027,0.112773955,3.6959996,22.07,1
2.0,-0.07,0.07,9.056,2.1805997,0.17851111,-0.07,50.07,1
1.0,10.530001,6.62,25.029999,28.630001,1.0800003,2.2850003,7.0699997,1
2.0,0.8700003,2.1400003,16.59,0.07,0.0,7.5449996,50.07,1
1.0,22.27,22.130001,20.256,3.3499997,1.1000003,0.05600001,7.0699997,1
2.0,0.9900003,0.8499997,1.4719996,0.46999988,0.206,3.8540003,49.93,1
2.0,1.0600003,0.18,4.0699997,1.4500003,0.45,15.93,50.07,1
2.0,0.45,0.7299997,14.671,-0.07,0.0,38.494,49.93,1
2.0,0.5900003,0.44999993,17.487999,24.720001,0.07,33.426,49.93,1
2.0,6.8300004,1.5100003,30.67,5.5542,0.25296032,19.526,50.07,1
2.0,0.8400003,0.7279998,19.27,0.6100003,0.10000001,25.187,50.07,1
3.0,0.22,0.09,9.0,3.3029997,0.28644985,56.758,150.0,1
2.0,0.7300003,0.58999974,6.7500005,1.3143997,0.19646335,54.092,50.07,1
0.0,0.6500003,1.4100003,3.5800004,0.7410003,0.11383562,6.2230005,7.0699997,1
1.0,1.57,7.17,10.156,13.2,1.3,6.469,7.0,1
0.0,19.25,19.12,5.2900004,1.5095997,0.19858208,0.20900002,7.0699997,1
2.0,0.38,0.38,7.59,0.0,0.0,60.393,50.0,1
2.0,0.6500003,0.5099997,5.3469996,6.5200005,0.42,32.51,49.93,1
2.0,0.24,0.24,5.1060004,-0.02000001,0.15,30.517,50.056,1
2.0,0.17,0.124,4.3300004,1.3387997,0.21836364,40.028,49.93,1
0.0,2.7099998,2.5700004,19.76,3.5290003,0.25278315,7.3880005,7.0699997,1
2.0,0.21,0.54000014,16.92,5.7186,0.26246616,36.218998,50.07,1
2.0,0.44,1.0600003,7.328,1.8755997,0.17734247,6.3900003,50.07,1
2.0,0.19999999,0.19999999,5.412,0.06,0.15,42.239,50.07,1
2.0,0.17,0.17,4.46,0.0,0.0,-20.933,50.0,1
2.0,0.32,0.32,17.465,1.2699997,0.15,22.074,50.07,1
2.0,0.5500002,0.41,9.57,26.800001,0.07,19.722,49.944,1
2.0,0.6900003,0.5499997,7.6400003,0.25,0.2955253,12.505,49.93,1
2.0,1.0899997,1.0799997,91.077965,4.9988,0.13191725,24.237999,50.07,1
2.0,0.07,0.07,12.85,2.4367998,0.11318886,52.193,50.07,1
2.0,0.26,0.52999973,11.523001,2.1799996,0.110000014,19.392,49.93,1
2.0,0.6700003,1.9200003,20.213,3.4699998,0.10000001,33.642,50.07,1
0.0,9.202,9.17,30.46,6.0968,0.12831524,3.2190003,7.0699997,1
0.0,0.8000003,1.4900002,44.449,1.4851997,0.20215386,3.2630002,7.0699997,1
0.0,0.48,1.5600003,10.66,-0.07,0.0,6.567,22.07,1
0.0,6.14,17.22,15.64,16.4822,1.0538491,0.908,22.0,1
2.0,0.5900003,1.3100003,19.82,-0.07,0.0,38.051,50.07,1
0.0,3.3300004,0.9800003,12.15,-0.07,0.0,3.6329997,22.07,1
2.0,1.1400003,0.6400003,4.3689995,0.9499998,0.24,7.472,50.07,1
2.0,0.27,0.16,5.8680005,1.3399997,0.14,29.76,50.07,1
0.0,1.3499997,1.2100003,8.72,0.8800003,0.16594996,6.937,21.93,1
2.0,0.344,0.298,11.288,2.4676003,0.18197176,33.366,49.93,1
0.0,-0.05,-0.06,0.17,-0.07,0.07,9.93,7.0699997,1
2.0,1.1399997,0.39,47.39,0.07,0.0,44.425,49.93,1
2.0,0.27,0.26,1.3700004,0.14999999,0.4383333,7.6489997,49.986,1
2.0,0.5,0.21,8.26,2.0585997,0.1687275,18.581,49.93,1
1.0,2.9399996,2.8000002,1.2659997,-0.07,0.07,0.9129997,7.0699997,1
2.0,0.27,0.27,56.537,1.4599997,0.14,33.75,50.07,1
1.0,14.6,14.6,9.01,33.67,0.0,0.617,7.0,1
1.0,2.0500002,1.3099997,14.713,0.07,0.0,7.0429997,22.07,1
2.0,0.25,0.176,6.59,1.7535996,0.18279281,35.123,49.93,1
0.0,9.271999,9.208,21.59,4.3866,0.16245984,2.2720003,7.0699997,1
1.0,17.06,17.199999,25.069,6.6200004,0.07,1.3890003,7.0,1
2.0,1.8100003,0.5059999,13.245,4.2479997,0.39,25.323,50.07,1
1.0,20.34,20.2,2.5479996,-0.07,0.0,0.426,7.0,1
2.0,0.5700003,0.44999993,11.13,2.5831997,0.15439287,21.608,49.972,1
2.0,0.42,0.66000026,21.98,7.2278,0.2558866,37.443,49.93,1
0.0,0.89,0.01,14.42,3.0988,0.21489598,1442.0,22.0,1
0.0,45.67,45.54,30.83,6.1944,0.12820065,0.6069997,22.07,1
2.0,0.54000014,0.54000014,77.05896,0.07,0.0,18.407999,50.07,1
2.0,0.14,0.32,11.293,2.1499996,0.110000014,45.522,50.028,1
2.0,0.45,0.372,11.96,2.5896003,0.15108064,30.145,49.93,1
0.0,1.62,0.02,3.77,18.5,0.0,188.5,7.0,1
2.0,0.54000014,0.4,1.9939997,1.7600003,0.253,21.347,49.93,1
2.0,1.4499997,1.3100003,4.57,0.47,0.3349138,3.4039998,50.07,1
1.0,1.3399997,1.2000003,9.599999,1.8,0.218,7.4340005,7.0699997,1
1.0,15.54,15.400001,12.389999,18.83,0.07,0.7259997,7.0,1
0.0,20.4,20.529999,149.30997,4.8086,0.27247468,1.2269996,7.0699997,1
1.0,64.58,251.81,9.67,0.0,0.0,0.15,7.0,1
0.0,0.48999998,1.0500003,4.01,1.2777997,0.24002942,3.5730002,22.07,1
2.0,1.2399997,1.1000003,18.918,3.1300004,0.24,56.624,50.07,1
1.0,37.35,37.21,0.07,0.07,0.07,-0.07,7.0699997,1
2.0,0.32,0.31,5.33,1.4396,0.2700938,-32.448,50.0,1
1.0,0.65,2.74,2.05,1.82,0.89,3.154,7.0,1
2.0,0.52000004,0.38,6.1159997,-0.07,0.07,29.181,49.93,1
0.0,20.67,20.53,15.099999,2.8149996,0.11263473,-1.1480004,22.07,1
2.0,0.110000014,0.110000014,9.38,0.07,0.0,51.652,50.07,1
2.0,0.8200003,0.6899997,14.21,2.9922004,0.24349612,18.627,50.07,1
0.0,1.3399997,1.3399997,1.9199997,13.045,7.0191894,1.3870003,22.07,1
